t(s)	ch1x	ch1y
1.647723e+01	-1.000000e+00	8.601421e-13
1.647748e+01	-9.999939e-01	-3.490651e-03
1.647772e+01	-9.999756e-01	-6.981260e-03
1.647802e+01	-9.999452e-01	-1.047178e-02
1.649215e+01	-9.999025e-01	-1.396218e-02
1.649238e+01	-9.998477e-01	-1.745241e-02
1.649262e+01	-9.997807e-01	-2.094242e-02
1.649286e+01	-9.997015e-01	-2.443218e-02
1.649310e+01	-9.996101e-01	-2.792164e-02
1.649331e+01	-9.995066e-01	-3.141076e-02
1.649352e+01	-9.993908e-01	-3.489950e-02
1.649405e+01	-9.992629e-01	-3.838781e-02
1.650784e+01	-9.991228e-01	-4.187565e-02
1.650813e+01	-9.989706e-01	-4.536299e-02
1.650842e+01	-9.988061e-01	-4.884977e-02
1.650873e+01	-9.986295e-01	-5.233596e-02
1.650902e+01	-9.984408e-01	-5.582150e-02
1.650929e+01	-9.982398e-01	-5.930637e-02
1.650954e+01	-9.980267e-01	-6.279052e-02
1.651009e+01	-9.978015e-01	-6.627390e-02
1.652314e+01	-9.975641e-01	-6.975647e-02
1.652336e+01	-9.973145e-01	-7.323820e-02
1.652358e+01	-9.970528e-01	-7.671903e-02
1.652381e+01	-9.967789e-01	-8.019892e-02
1.652412e+01	-9.964929e-01	-8.367784e-02
1.652435e+01	-9.961947e-01	-8.715574e-02
1.652457e+01	-9.958844e-01	-9.063258e-02
1.653840e+01	-9.955620e-01	-9.410831e-02
1.653857e+01	-9.952274e-01	-9.758290e-02
1.653873e+01	-9.948807e-01	-1.010563e-01
1.653890e+01	-9.945219e-01	-1.045285e-01
1.653908e+01	-9.941510e-01	-1.079994e-01
1.653925e+01	-9.937679e-01	-1.114689e-01
1.653943e+01	-9.933728e-01	-1.149372e-01
1.653998e+01	-9.929655e-01	-1.184040e-01
1.655405e+01	-9.925462e-01	-1.218693e-01
1.655422e+01	-9.921147e-01	-1.253332e-01
1.655439e+01	-9.916712e-01	-1.287956e-01
1.655457e+01	-9.912155e-01	-1.322564e-01
1.655475e+01	-9.907478e-01	-1.357156e-01
1.655493e+01	-9.902681e-01	-1.391731e-01
1.655511e+01	-9.897762e-01	-1.426289e-01
1.655604e+01	-9.892723e-01	-1.460830e-01
1.657008e+01	-9.887564e-01	-1.495353e-01
1.657026e+01	-9.882284e-01	-1.529858e-01
1.657042e+01	-9.876883e-01	-1.564345e-01
1.657058e+01	-9.871363e-01	-1.598812e-01
1.657073e+01	-9.865722e-01	-1.633260e-01
1.657089e+01	-9.859960e-01	-1.667687e-01
1.657104e+01	-9.854079e-01	-1.702095e-01
1.657193e+01	-9.848078e-01	-1.736482e-01
1.658555e+01	-9.841956e-01	-1.770847e-01
1.658568e+01	-9.835715e-01	-1.805191e-01
1.658580e+01	-9.829353e-01	-1.839514e-01
1.658592e+01	-9.822873e-01	-1.873813e-01
1.658605e+01	-9.816272e-01	-1.908090e-01
1.658617e+01	-9.809552e-01	-1.942344e-01
1.658629e+01	-9.802712e-01	-1.976573e-01
1.660135e+01	-9.795752e-01	-2.010779e-01
1.660151e+01	-9.788674e-01	-2.044961e-01
1.660165e+01	-9.781476e-01	-2.079117e-01
1.660179e+01	-9.774159e-01	-2.113248e-01
1.660193e+01	-9.766723e-01	-2.147353e-01
1.660207e+01	-9.759168e-01	-2.181432e-01
1.660221e+01	-9.751494e-01	-2.215485e-01
1.660234e+01	-9.743701e-01	-2.249511e-01
1.661741e+01	-9.735789e-01	-2.283509e-01
1.661768e+01	-9.727759e-01	-2.317479e-01
1.661794e+01	-9.719610e-01	-2.351421e-01
1.661819e+01	-9.711343e-01	-2.385335e-01
1.661842e+01	-9.702957e-01	-2.419219e-01
1.661864e+01	-9.694453e-01	-2.453074e-01
1.661886e+01	-9.685832e-01	-2.486899e-01
1.661908e+01	-9.677092e-01	-2.520694e-01
1.661997e+01	-9.668234e-01	-2.554458e-01
1.663296e+01	-9.659258e-01	-2.588190e-01
1.663355e+01	-9.650165e-01	-2.621892e-01
1.663414e+01	-9.640954e-01	-2.655561e-01
1.663464e+01	-9.631626e-01	-2.689198e-01
1.663512e+01	-9.622180e-01	-2.722802e-01
1.663552e+01	-9.612617e-01	-2.756374e-01
1.663589e+01	-9.602937e-01	-2.789911e-01
1.663627e+01	-9.593140e-01	-2.823415e-01
1.664843e+01	-9.583226e-01	-2.856884e-01
1.664880e+01	-9.573195e-01	-2.890318e-01
1.664917e+01	-9.563048e-01	-2.923717e-01
1.664966e+01	-9.552784e-01	-2.957081e-01
1.665001e+01	-9.542403e-01	-2.990408e-01
1.665030e+01	-9.531907e-01	-3.023699e-01
1.665057e+01	-9.521294e-01	-3.056953e-01
1.666359e+01	-9.510565e-01	-3.090170e-01
1.666390e+01	-9.499721e-01	-3.123349e-01
1.666420e+01	-9.488760e-01	-3.156490e-01
1.666449e+01	-9.477684e-01	-3.189593e-01
1.666483e+01	-9.466493e-01	-3.222657e-01
1.666508e+01	-9.455186e-01	-3.255682e-01
1.666534e+01	-9.443764e-01	-3.288666e-01
1.666610e+01	-9.432227e-01	-3.321611e-01
1.667900e+01	-9.420575e-01	-3.354516e-01
1.667924e+01	-9.408808e-01	-3.387379e-01
1.667949e+01	-9.396926e-01	-3.420201e-01
1.667976e+01	-9.384930e-01	-3.452982e-01
1.668000e+01	-9.372820e-01	-3.485720e-01
1.668023e+01	-9.360595e-01	-3.518416e-01
1.668046e+01	-9.348257e-01	-3.551070e-01
1.669486e+01	-9.335804e-01	-3.583679e-01
1.669508e+01	-9.323238e-01	-3.616246e-01
1.669531e+01	-9.310558e-01	-3.648768e-01
1.669555e+01	-9.297765e-01	-3.681246e-01
1.669580e+01	-9.284858e-01	-3.713678e-01
1.669604e+01	-9.271839e-01	-3.746066e-01
1.669626e+01	-9.258706e-01	-3.778408e-01
1.669647e+01	-9.245460e-01	-3.810704e-01
1.671048e+01	-9.232102e-01	-3.842953e-01
1.671074e+01	-9.218632e-01	-3.875156e-01
1.671099e+01	-9.205049e-01	-3.907311e-01
1.671127e+01	-9.191353e-01	-3.939419e-01
1.671153e+01	-9.177546e-01	-3.971479e-01
1.671179e+01	-9.163627e-01	-4.003490e-01
1.671204e+01	-9.149597e-01	-4.035453e-01
1.671225e+01	-9.135455e-01	-4.067366e-01
1.672635e+01	-9.121201e-01	-4.099230e-01
1.672660e+01	-9.106837e-01	-4.131044e-01
1.672686e+01	-9.092361e-01	-4.162808e-01
1.672711e+01	-9.077775e-01	-4.194521e-01
1.672736e+01	-9.063078e-01	-4.226183e-01
1.672760e+01	-9.048271e-01	-4.257793e-01
1.672784e+01	-9.033353e-01	-4.289351e-01
1.672805e+01	-9.018325e-01	-4.320857e-01
1.674190e+01	-9.003188e-01	-4.352311e-01
1.674209e+01	-8.987940e-01	-4.383711e-01
1.674226e+01	-8.972584e-01	-4.415059e-01
1.674245e+01	-8.957118e-01	-4.446352e-01
1.674263e+01	-8.941542e-01	-4.477591e-01
1.674282e+01	-8.925858e-01	-4.508775e-01
1.674300e+01	-8.910065e-01	-4.539905e-01
1.674402e+01	-8.894164e-01	-4.570979e-01
1.675739e+01	-8.878154e-01	-4.601998e-01
1.675763e+01	-8.862036e-01	-4.632960e-01
1.675788e+01	-8.845810e-01	-4.663866e-01
1.675813e+01	-8.829476e-01	-4.694716e-01
1.675837e+01	-8.813035e-01	-4.725508e-01
1.675859e+01	-8.796486e-01	-4.756242e-01
1.675882e+01	-8.779830e-01	-4.786919e-01
1.675999e+01	-8.763067e-01	-4.817537e-01
1.677335e+01	-8.746197e-01	-4.848096e-01
1.677354e+01	-8.729221e-01	-4.878597e-01
1.677375e+01	-8.712138e-01	-4.909038e-01
1.677394e+01	-8.694949e-01	-4.939419e-01
1.677414e+01	-8.677655e-01	-4.969740e-01
1.677434e+01	-8.660254e-01	-5.000000e-01
1.677453e+01	-8.642748e-01	-5.030199e-01
1.678911e+01	-8.625137e-01	-5.060338e-01
1.678933e+01	-8.607420e-01	-5.090414e-01
1.678955e+01	-8.589599e-01	-5.120429e-01
1.678984e+01	-8.571673e-01	-5.150381e-01
1.679009e+01	-8.553643e-01	-5.180270e-01
1.679032e+01	-8.535508e-01	-5.210096e-01
1.679057e+01	-8.517269e-01	-5.239859e-01
1.679084e+01	-8.498927e-01	-5.269558e-01
1.679199e+01	-8.480481e-01	-5.299193e-01
1.680461e+01	-8.461932e-01	-5.328763e-01
1.680475e+01	-8.443279e-01	-5.358268e-01
1.680491e+01	-8.424524e-01	-5.387708e-01
1.680506e+01	-8.405666e-01	-5.417082e-01
1.680522e+01	-8.386706e-01	-5.446390e-01
1.680538e+01	-8.367643e-01	-5.475632e-01
1.680597e+01	-8.348479e-01	-5.504807e-01
1.681973e+01	-8.329212e-01	-5.533915e-01
1.681987e+01	-8.309845e-01	-5.562956e-01
1.682000e+01	-8.290376e-01	-5.591929e-01
1.682012e+01	-8.270806e-01	-5.620834e-01
1.682024e+01	-8.251135e-01	-5.649670e-01
1.682037e+01	-8.231364e-01	-5.678437e-01
1.682050e+01	-8.211492e-01	-5.707136e-01
1.683538e+01	-8.191520e-01	-5.735764e-01
1.683563e+01	-8.171449e-01	-5.764323e-01
1.683587e+01	-8.151278e-01	-5.792812e-01
1.683607e+01	-8.131008e-01	-5.821230e-01
1.683627e+01	-8.110638e-01	-5.849577e-01
1.683647e+01	-8.090170e-01	-5.877853e-01
1.683666e+01	-8.069603e-01	-5.906057e-01
1.683684e+01	-8.048938e-01	-5.934189e-01
1.683794e+01	-8.028175e-01	-5.962249e-01
1.685020e+01	-8.007314e-01	-5.990236e-01
1.685044e+01	-7.986355e-01	-6.018150e-01
1.685067e+01	-7.965299e-01	-6.045991e-01
1.685090e+01	-7.944146e-01	-6.073758e-01
1.685151e+01	-7.922896e-01	-6.101452e-01
1.685171e+01	-7.901550e-01	-6.129071e-01
1.685198e+01	-7.880108e-01	-6.156615e-01
1.686630e+01	-7.858569e-01	-6.184084e-01
1.686643e+01	-7.836935e-01	-6.211478e-01
1.686671e+01	-7.815205e-01	-6.238796e-01
1.686688e+01	-7.793380e-01	-6.266038e-01
1.686703e+01	-7.771460e-01	-6.293204e-01
1.686716e+01	-7.749445e-01	-6.320293e-01
1.686732e+01	-7.727336e-01	-6.347305e-01
1.686814e+01	-7.705132e-01	-6.374240e-01
1.688166e+01	-7.682835e-01	-6.401097e-01
1.688180e+01	-7.660444e-01	-6.427876e-01
1.688193e+01	-7.637960e-01	-6.454577e-01
